"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","slider_labels"
"","","","","","html-slider-response","46","203767","0.0-42.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D47.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-44","","0","images/D47.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","47","208154","0.0-43.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D57.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","103","","0","images/D57.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","48","210189","0.0-44.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D36.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","122","","0","images/D36.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","49","211973","0.0-45.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D22.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","140","","0","images/D22.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","50","215066","0.0-46.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D21.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-67","","0","images/D21.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","51","217992","0.0-47.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D65.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-87","","0","images/D65.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","52","220536","0.0-48.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D101.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","105","","0","images/D101.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","53","224688","0.0-49.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D77.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-29","","0","images/D77.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","54","226785","0.0-50.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D9.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","45","","0","images/D9.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","55","229219","0.0-51.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D19.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","69","","0","images/D19.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","56","231606","0.0-52.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D20.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-22","","0","images/D20.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","57","233894","0.0-53.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D29.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","39","","0","images/D29.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","58","236085","0.0-54.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D8.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","85","","0","images/D8.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","59","238859","0.0-55.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D1.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D1.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","60","241418","0.0-56.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D92.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","127","","0","images/D92.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","61","244042","0.0-57.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D84.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","101","","0","images/D84.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","62","248283","0.0-58.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D104.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-23","","0","images/D104.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","63","252648","0.0-59.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D37.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","46","","0","images/D37.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","64","255464","0.0-60.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D79.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-42","","0","images/D79.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","65","257706","0.0-61.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D32.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","86","","0","images/D32.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","66","260496","0.0-62.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D25.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-137","","0","images/D25.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","67","263468","0.0-63.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D102.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","140","","0","images/D102.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","68","265993","0.0-64.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D56.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","66","","0","images/D56.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","69","270539","0.0-65.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","44","","0","images/D14.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","70","272706","0.0-66.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D6.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","30","","0","images/D6.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","71","275096","0.0-67.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D24.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","122","","0","images/D24.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","72","278049","0.0-68.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D11.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-64","","0","images/D11.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","73","280674","0.0-69.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D105.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-93","","0","images/D105.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","74","283052","0.0-70.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D16.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-48","","0","images/D16.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","75","285239","0.0-71.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D35.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","66","","0","images/D35.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","76","287553","0.0-72.0","fmh9u539fx","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D74.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","106","","0","images/D74.png","","","","[""Stripey"",""Blobby""]"
