"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","slider_labels"
"","","","","","html-slider-response","33","95720","0.0-27.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D101.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","33","","0","images/D101.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","34","97766","0.0-28.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D8.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","65","","0","images/D8.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","35","102869","0.0-29.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D84.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","18","","0","images/D84.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","36","105509","0.0-30.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D102.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","83","","0","images/D102.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","37","106920","0.0-31.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D92.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","71","","0","images/D92.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","38","109030","0.0-32.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D74.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","68","","0","images/D74.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","39","110504","0.0-33.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D32.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-60","","0","images/D32.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","40","112274","0.0-34.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D18.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-85","","0","images/D18.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","41","113685","0.0-35.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D34.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-83","","0","images/D34.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","42","114802","0.0-36.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D11.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-117","","0","images/D11.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","43","115897","0.0-37.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D9.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-117","","0","images/D9.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","44","117499","0.0-38.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D20.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","89","","0","images/D20.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","45","118751","0.0-39.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D83.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","89","","0","images/D83.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","46","120979","0.0-40.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D82.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","6","","0","images/D82.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","47","123413","0.0-41.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D51.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-88","","0","images/D51.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","48","125205","0.0-42.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D37.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-90","","0","images/D37.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","49","126569","0.0-43.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-94","","0","images/D14.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","50","128774","0.0-44.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D105.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-33","","0","images/D105.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","51","131153","0.0-45.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D16.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-198","","0","images/D16.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","52","132897","0.0-46.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D35.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D35.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","53","134167","0.0-47.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D4.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D4.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","54","135173","0.0-48.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D103.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D103.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","55","136204","0.0-49.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D65.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D65.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","56","137242","0.0-50.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D6.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D6.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","57","138196","0.0-51.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D36.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D36.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","58","140596","0.0-52.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D47.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-106","","0","images/D47.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","59","142269","0.0-53.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D95.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","176","","0","images/D95.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","60","144204","0.0-54.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D87.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","116","","0","images/D87.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","61","146082","0.0-55.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D48.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-138","","0","images/D48.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","62","147748","0.0-56.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D56.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","40","","0","images/D56.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","63","148922","0.0-57.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D111.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","33","","0","images/D111.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","64","150150","0.0-58.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D75.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","33","","0","images/D75.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","65","151949","0.0-59.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D78.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-174","","0","images/D78.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","66","153614","0.0-60.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D57.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-82","","0","images/D57.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","67","154923","0.0-61.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D17.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-81","","0","images/D17.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","68","156081","0.0-62.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D77.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-125","","0","images/D77.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","69","157563","0.0-63.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D29.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-160","","0","images/D29.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","70","159235","0.0-64.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D64.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","55","","0","images/D64.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","71","160638","0.0-65.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D85.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-85","","0","images/D85.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","72","161971","0.0-66.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D55.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-29","","0","images/D55.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","73","163635","0.0-67.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D94.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","193","","0","images/D94.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","74","166507","0.0-68.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D24.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-152","","0","images/D24.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","75","167711","0.0-69.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D22.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-62","","0","images/D22.png","","","","[""Smooth"",""Rough""]"
"","","","","","html-slider-response","76","169273","0.0-70.0","ojjrxodaxy","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D96.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","188","","0","images/D96.png","","","","[""Smooth"",""Rough""]"
