"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","slider_labels"
"","","","","","html-slider-response","30","3537295","0.0-26.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D84.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","96","","0","images/D84.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","31","3539298","0.0-27.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D105.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D105.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","32","3542296","0.0-28.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D29.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","156","","0","images/D29.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","33","3545520","0.0-29.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D76.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D76.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","34","3547477","0.0-30.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D16.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D16.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","35","3553152","0.0-31.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D17.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","115","","0","images/D17.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","36","3580928","0.0-32.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D52.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","114","","0","images/D52.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","37","3586720","0.0-33.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D64.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-98","","0","images/D64.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","38","3589816","0.0-34.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D95.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","74","","0","images/D95.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","39","3592849","0.0-35.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D78.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-97","","0","images/D78.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","40","3594880","0.0-36.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D106.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D106.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","41","3599168","0.0-37.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D96.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","102","","0","images/D96.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","42","3601050","0.0-38.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D75.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D75.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","43","3602838","0.0-39.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D56.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D56.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","44","3605372","0.0-40.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D47.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-106","","0","images/D47.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","45","3608999","0.0-41.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D8.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D8.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","46","3657086","0.0-42.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D80.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","122","","0","images/D80.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","47","3665384","0.0-43.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D111.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D111.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","48","3683604","0.0-44.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-95","","0","images/D14.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","49","3686157","0.0-45.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D79.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-102","","0","images/D79.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","50","3689418","0.0-46.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D51.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D51.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","51","3692180","0.0-47.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D74.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D74.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","52","3697196","0.0-48.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D1.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","153","","0","images/D1.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","53","3699519","0.0-49.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D66.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","160","","0","images/D66.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","54","3702601","0.0-50.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D25.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-90","","0","images/D25.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","55","3704957","0.0-51.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D11.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-113","","0","images/D11.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","56","3706563","0.0-52.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D19.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D19.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","57","3708957","0.0-53.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D83.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-94","","0","images/D83.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","58","3710800","0.0-54.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D92.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D92.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","59","3718678","0.0-55.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D81.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D81.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","60","3721678","0.0-56.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D24.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","13","","0","images/D24.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","61","3736615","0.0-57.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D20.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-90","","0","images/D20.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","62","3739741","0.0-58.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D55.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","95","","0","images/D55.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","63","3742106","0.0-59.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D57.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","120","","0","images/D57.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","64","3746580","0.0-60.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D48.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","118","","0","images/D48.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","65","3752113","0.0-61.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D6.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","110","","0","images/D6.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","66","3755529","0.0-62.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D18.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","117","","0","images/D18.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","67","3763661","0.0-63.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D87.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","111","","0","images/D87.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","68","3766766","0.0-64.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D85.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-113","","0","images/D85.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","69","3769367","0.0-65.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D104.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","117","","0","images/D104.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","70","3775333","0.0-66.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D37.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-112","","0","images/D37.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","71","3777962","0.0-67.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D26.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-72","","0","images/D26.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","72","3779812","0.0-68.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D4.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D4.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","73","3781813","0.0-69.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D36.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D36.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","74","3784340","0.0-70.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D94.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","102","","0","images/D94.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","75","3787599","0.0-71.0","5awx4ssxx4","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D22.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D22.png","","","","[""Stripey"",""Blobby""]"
