"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","slider_labels"
"","","","","","html-slider-response","10","86713","0.0-9.0-0.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                </div>
                            </div>","-200","","0","","true","1","true",""
"","","","","","html-button-response","11","88441","0.0-9.0-1.0","mlsj4cbest","1216","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-slider-response","12","90859","0.0-10.0-0.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                </div>
                            </div>","-2","","0","","true","2","false",""
"","","","","","html-button-response","13","93063","0.0-10.0-1.0","mlsj4cbest","1687","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed locattion. Click on 'Continue' to try again. </p>","0","","","","","","",""
"","","","","","html-slider-response","14","95104","0.0-10.1-0.1","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                </div>
                            </div>","102","","0","","true","2","true",""
"","","","","","html-button-response","15","96880","0.0-10.1-1.1","mlsj4cbest","1272","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-slider-response","16","98414","0.0-11.0-0.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                </div>
                            </div>","-104","","0","","true","3","true",""
"","","","","","html-button-response","17","105736","0.0-11.0-1.0","mlsj4cbest","6816","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-button-response","18","108457","0.0-12.0","mlsj4cbest","2719","<div style=""width:800px; margin-top:-300px;""><p style=""text-align:center; font-size:22px; line-height:25px;""""> Great job! You've completed the practice trials.</div>
                     <div style=""width:800px; margin-top:-20px;""><p style=""text-align:center""><br><br> In the following trials, you will be asked to rate textures on each scale one-by-one. <br> You will be given opportunities to take breaks when you have completed each block of trials. There are six total blocks of trials. <br><br> Please click continue to begin the main task.<br><br><br> </div>","0","","","","","","",""
"","","","","","html-button-response","19","109715","0.0-13.0","mlsj4cbest","1256","In the following trials, you will be asked to rate textures on the scale <b>Fine</b> versus <b>Coarse</b>. Please click 'Continue' when you are ready proceed.","0","","","","","","",""
"","","","","","html-slider-response","20","113964","0.0-14.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D66.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D66.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","21","116455","0.0-15.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D79.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D79.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","22","119058","0.0-16.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D57.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","102","","0","images/D57.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","23","121013","0.0-17.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D6.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-5","","0","images/D6.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","24","124203","0.0-18.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D77.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-110","","0","images/D77.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","25","126701","0.0-19.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D46.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","93","","0","images/D46.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","26","130131","0.0-20.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D36.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","72","","0","images/D36.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","27","132312","0.0-21.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D94.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","136","","0","images/D94.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","28","134394","0.0-22.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D32.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-102","","0","images/D32.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","29","136266","0.0-23.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D29.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-111","","0","images/D29.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","30","138935","0.0-24.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D106.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-86","","0","images/D106.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","31","141192","0.0-25.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D76.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-127","","0","images/D76.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","32","143030","0.0-26.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D20.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-169","","0","images/D20.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","33","144900","0.0-27.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D21.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D21.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","34","148824","0.0-28.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D47.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-32","","0","images/D47.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","35","150651","0.0-29.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D101.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-102","","0","images/D101.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","36","153044","0.0-30.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D111.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","74","","0","images/D111.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","37","155083","0.0-31.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D78.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-112","","0","images/D78.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","38","157779","0.0-32.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D51.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","6","","0","images/D51.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","39","159345","0.0-33.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D80.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","8","","0","images/D80.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","40","161170","0.0-34.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D11.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","106","","0","images/D11.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","41","162971","0.0-35.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D49.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D49.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","42","165390","0.0-36.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D82.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","104","","0","images/D82.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","43","167361","0.0-37.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D87.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","85","","0","images/D87.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","44","169443","0.0-38.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-131","","0","images/D14.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","45","192840","0.0-39.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D25.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","114","","0","images/D25.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","46","196499","0.0-40.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D84.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","70","","0","images/D84.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","47","198237","0.0-41.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D35.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-86","","0","images/D35.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","48","199789","0.0-42.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D95.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","120","","0","images/D95.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","49","201498","0.0-43.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D55.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-161","","0","images/D55.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","50","203497","0.0-44.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D22.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-53","","0","images/D22.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","51","205741","0.0-45.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D56.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","87","","0","images/D56.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","52","207380","0.0-46.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D48.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","198","","0","images/D48.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","53","209147","0.0-47.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D102.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-30","","0","images/D102.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","54","210409","0.0-48.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D24.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-66","","0","images/D24.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","55","212010","0.0-49.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D96.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","93","","0","images/D96.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","56","213471","0.0-50.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D104.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-112","","0","images/D104.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","57","215017","0.0-51.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D17.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D17.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","58","216567","0.0-52.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D26.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","113","","0","images/D26.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","59","218813","0.0-53.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D64.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","90","","0","images/D64.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","60","220276","0.0-54.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D19.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-62","","0","images/D19.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","61","221874","0.0-55.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D83.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-92","","0","images/D83.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","62","223439","0.0-56.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D92.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-90","","0","images/D92.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","63","224885","0.0-57.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D34.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-113","","0","images/D34.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","64","226715","0.0-58.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D103.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-42","","0","images/D103.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","65","228386","0.0-59.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D68.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-116","","0","images/D68.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","66","230024","0.0-60.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D3.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-127","","0","images/D3.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","67","231818","0.0-61.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D9.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","68","","0","images/D9.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","68","233509","0.0-62.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D74.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","138","","0","images/D74.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","69","235117","0.0-63.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D81.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-69","","0","images/D81.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","70","236568","0.0-64.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D16.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-198","","0","images/D16.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","71","237926","0.0-65.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D75.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","86","","0","images/D75.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","72","239544","0.0-66.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D1.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","69","","0","images/D1.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","73","241050","0.0-67.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D37.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-118","","0","images/D37.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","74","242705","0.0-68.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D53.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-178","","0","images/D53.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","75","244225","0.0-69.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D52.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D52.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","76","245679","0.0-70.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D105.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D105.png","","","","[""Fine"",""Coarse""]"
"","","","","","html-slider-response","77","247199","0.0-71.0","mlsj4cbest","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D65.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","73","","0","images/D65.png","","","","[""Fine"",""Coarse""]"
